ID      Score
     686    74.3
    7962   50.43
    7054   27.62
    1658    8.19
    7606   17.46
    2728   38.69
    6977   37.95
    6520   53.31
    3262     6.8
    1845   95.83
    8908    1.98
    3830   30.79
    8139   71.82
    8277    6.65
    4908   90.66
    2929   22.61
    1217   89.71
    2504   56.63
     459   48.31
    4544   95.21
    1434   71.76
    5230   60.98
    6328    94.1
    3026   52.32
     941   86.26
    7717    3.59
    7965   20.77
    1263   86.77
     243    5.25
    3791   99.41
    6212   23.99
    3460   19.69
    6027   92.05
    9754    3.08
    4268   82.12
    9455   33.98
    6445   49.35
    1553   56.04
    2938   99.08
    3493   15.09
    5763   12.15
    4328   12.11
    7256   88.93
    5463   47.56
    1541   69.77
     849   34.73
    9632   96.57
    5185   37.43
    3690   77.82
    6809   62.12
    3985   83.53
    4293   15.59
     863   63.25
    2359   41.64
    9523   85.88
    5632   47.88
    5590   44.57
    2402   34.09
     782   34.28
     172   24.56
    3875   75.91
    1491    7.43
    6601    1.15
    4240   91.59
    1526    32.6
    7850   12.75
    2293   45.04
    2351   51.11
     568   30.47
    9376   31.15
    5834   78.99
    8592   50.03
    4242   54.58
     768   56.71
    9738   51.44
    3944    98.2
    3236   36.21
    1364   27.05
    1517   52.83
    8328   57.85
    1828   28.76
    6219   47.57
    3196   95.13
    2582   74.99
    9503   77.82
     645   57.27
    5529   16.17
    3004   21.37
    9745   53.16
    4443   67.98
     852   80.79
    1134   51.79
    5460   76.33
    8937   21.93
    4830   73.89
    1643   42.66
    4178   47.33
    6295      27
    6501    8.47
    7250   98.66
    7735   87.95
    8697    54.6
    2718   15.79
    1784   67.22
    5699   18.35
    9194   31.29
    5697   38.33
     975   89.97
    4975    6.78
    7229    6.97
    6289   27.15
    6387    38.5
    8234   19.69
    5771   61.61
    7996   58.16
    2458   66.19
    4418   49.56
    2894   10.54
    8961   22.44
    7917   80.42
    4663   69.22
    9386   46.77
    5396    2.92
    9092   69.75
    1053   22.71
     894   21.75
    8787    99.5
    3533   86.98
    6968   85.75
    9395   76.74
    8612   43.22
     270   87.52
     190   65.25
    6609   47.83
    9069   44.42
    8874   90.78
    4983   80.59
    4543   27.57
     835   89.88
    1922    9.32
    9635   93.61
    7509    76.5
    5614   58.11
    8696   89.13
    3134   11.47
    4769   28.35
    3866    33.1
    8303   81.65
    4973   34.28
    3968   18.68
    7152   70.56
    3118   55.19
    8606   37.24
    6834   32.69
    3632   96.24
     726     7.9
    5079   45.38
    8855   93.47
    9817   41.13
    5411   40.85
    3619   52.56
    3405   51.42
    6887   16.99
    7911    52.1
    1555   47.94
    3256   91.18
     785   57.07
    2153   23.47
    1283   20.65
    9340   33.62
    3730   95.35
    2367   33.53
    1375    51.1
    7709   90.69
    2491   42.67
    2447    46.4
    7333   19.86
    8948   78.23
    3398   19.02
     199   84.96
    3813   37.29
    4452   59.06
    7334   81.96
    1440   70.54
    9187   34.68
    5536    0.28
    5490   27.18
    1695   19.26
    5223    2.34
    4742   41.27
    8298   65.25
    1295   84.02
    4101    74.5
    8299   71.94
    7972   23.75
    8072   68.28
    7452   30.95
    9873    3.67
    4988   69.37
    2076   39.36
    9970   15.03
    7100   53.64
    3075   29.82
    6213   86.96
    2527    24.9
    4813   31.61
    8700   88.15
     120    63.9
    4807   45.22
    1542   73.95
    6421    8.68
    5440   96.72
    1341   73.56
    7209   61.67
    2613   28.87
    2043   54.92
    3127   63.61
     912   65.05
    9687   40.64
    5572   96.44
    1963    83.7
    4467    3.02
    7410   60.74
    4069   67.05
    6478    8.37
    8001    5.08
    7794   75.57
    1381    5.43
    5179   94.07
    8806   76.77
     878   28.75
    4918   30.83
     891   55.71
    1456   11.31
    3315    72.9
    8103   73.97
      96   67.17
    1946   56.99
    2073   48.51
    6325    98.8
    1048   71.96
    1806   84.11
     641    7.52
    5002   94.23
    9668    95.3
    9153   34.46
    4308   10.94
    6571   99.22
    9195   47.01
    1626   69.78
    5530   70.68
    7356   19.38
    5666    43.2
    5573   61.73
    1423    2.67
    3284    19.2
     414   33.36
     392   11.82
    8665   73.64
    5183   36.28
     237    40.3
     253   47.18
    2906   61.71
    7155   80.28
    3727   45.43
    2756   29.87
    9537   91.72
    5840    57.8
    4986   37.25
    3660   41.88
    6473   25.81
     255   26.25
    7926   45.76
      93   44.39
    6778   28.78
    6798   22.02
    7234   40.08
    4892    2.94
    3930   72.51
     929    1.11
     278   81.85
    8947   60.29
    2058   88.55
     314   19.02
    3034   95.51
    5018      78
    9674    3.72
    2915   12.59
      57   97.65
    7277    6.31
    9064    50.4
    3942   63.16
    2348    89.7
    4954   75.44
     539   78.95
    7935   31.16
    1932   52.38
    9221    4.74
    2284    5.85
    1693   48.88
     345   12.85
     753    3.24
     673   16.05
    2708    5.97
    6074   61.11
    3571    2.63
    9638   62.96
    1713    3.47
    1762   66.37
    7989   11.85
    9724   56.25
    2307    4.57
      29    2.81
    9317   60.78
    7797   31.44
    2565   94.82
    6940   48.89
    6743   61.24
    4244   91.43
    6622   48.61
    9780   59.09
    7760   10.48
    6878   50.65
    6041   45.52
    9988    1.89
    1108   27.33
    4506   46.43
    8730   42.66
    7348   92.88
    6773   90.68
     121   58.49
    2881    72.2
    4395   75.38
    6432   13.49
    6061   25.82
    8645   78.56
    1243   54.07
    5618   99.17
    7560   76.12
    8510   50.62
    1622   16.26
    3203   71.61
    8438   86.39
     138    95.9
    1043   63.33
    2326    8.58
    1219    3.03
    6138   54.63
    3373   94.98
    8541   64.46
    9394   57.29
    1775   33.79
    7131   33.63
    6166    3.84
    1073   95.29
    9190   54.78
    7526   85.47
      48   50.43
     986   17.71
    9436   16.54
    5177    17.9
    8516   43.89
    1324   12.73
    6356   22.09
    6573   52.92
     338   11.06
    3980   39.71
    4319   46.64
    3636   38.65
    2135   86.88
    3198    1.61
    8309   35.51
    4762   85.81
    3614   75.91
    8228   53.96
    6042    8.67
    2298   33.93
    6132   70.26
    5606   37.02
    8712   35.87
    6670   45.63
    7556   33.86
    8554   91.63
    5993    23.4
    5601   56.97
    1064   39.42
    2027   72.72
    9587    3.89
    5823   82.29
    8494   45.41
    7949   94.55
    3766   30.58
    7929   85.73
    9381   46.77
    8523   98.28
    7575   80.64
    1523    5.52
    1016   70.46
    4779    89.3
    8863   77.78
     966    0.04
    3255    56.7
    9496   67.38
    7953   69.81
    2064    44.1
    7056   88.48
    5424   57.68
    3103   19.67
    9447   61.86
    5307   80.08
    5731    35.6
    6810   42.71
     369   41.81
     427   17.38
    9581   74.93
    2843   76.27
    6403    34.7
     913   81.27
     748    9.81
    6987   94.32
    6735   89.53
    4080   18.04
    7325   49.71
    9087   69.92
    3838    0.45
    6835   27.72
    8701   51.26
    3679   10.24
    2259   29.28
    3509   66.35
    6955   43.68
    6015   46.17
    4832   79.65
    3624   19.16
    9179   19.14
    3964   55.19
    9539   82.11
    6790   53.03
    3716   33.48
    6884   51.26
    2516   30.97
    2398   81.34
    8350   96.65
    3659   17.97
    6542   49.91
    5096   30.03
    5687   68.39
    3541   68.05
    6242   93.71
    2301   74.42
    8903   82.87
    2923   32.29
    8352   75.57
     312    87.9
    4149    59.6
    4659   64.12
      14   60.51
    6639   66.74
    4834   50.78
    5922   27.13
    7799    83.1
    1995   45.27
    7294   42.49
    2079   56.79
    2070   17.79
    9480   24.67
    7491   70.36
    8778   60.94
    4750    1.15
    3049    0.71
    1933    89.1
    6161   24.46
    6781   17.55
    9811    3.83
    9831   15.48
    4012   29.42
    1996   74.91
    9342   55.25
    6081   48.41
    7375   29.63
    5933   51.49
    2260    29.6
    4857   75.42
    5547   15.93
    2370   39.93
    2096    3.28
    1447   84.34
    3521    6.91
    8889    39.9
    1248   71.79
    3057    6.38
    6032   90.67
    3148   51.09
    3150   64.58
    9442   85.59
    2086    2.37
     391    68.1
     886   84.67
    3897   37.78
    5851   11.57
    8106   71.35
    9611   22.71
    2302   11.83
    1149    4.69
    4853   83.29
    3072    4.45
    2120    95.4
    9374   88.77
    5891   87.08
     657   78.85
    4684   18.81
    1304   75.03
    9220   64.87
     999   29.27
    4403    99.6
    6662   92.49
    6226   68.72
    1750   58.84
    4137   51.41
    8936   13.67
    5401    9.23
    8550   48.83
    9957   64.89
    2588   10.18
    3678   70.51
    5006   53.82
    7694    4.34
    8248      76
    9892   14.09
    3433   89.26
    4396   35.79
     379   52.19
    7253   44.78
    7592   88.02
    1920   85.25
    1651   99.53
    7860    0.14
     597   49.16
    5057    5.97
     398   64.53
    5929   83.49
    3297   62.09
     801   90.97
    1095   64.66
    8722   54.62
    2890   45.48
    5455    63.1
     605   99.74
     620   70.92
    8076   26.12
    8821   28.37
    3327   26.93
    3861   94.52
    4062   33.73
    7585   84.61
    7068   20.01
    6382   62.37
     274    70.1
    9597    79.1
    1501   12.44
    5265    1.98
    8011   32.06
    3892    54.9
    3564   27.98
    8041   23.25
    2078   91.79
    7759   97.82
    8045   50.09
    5610   24.97
    6803   10.52
    7087   14.75
    5029   31.16
     493   24.84
     700   82.62
    7115   94.56
    6238   65.14
    2744   75.64
    1712   78.29
    3114   89.14
    1528   25.79
    8650   92.18
    3441   60.87
    9268   81.51
    2682   14.43
    8372    5.12
    2560    21.8
    4831   47.02
    3380   25.42
    1144   58.86
    2542   58.65
    2597   36.82
    8259   19.21
    4827    8.53
    7282   10.38
    8666    68.1
    9681   30.38
    3413   94.06
    2149    5.29
    2513   19.81
    6504    23.5
     850   85.55
    5802   83.74
    1736   39.51
    2589   34.59
    1492   80.82
     630   57.91
    6455   14.55
    4537   61.74
    5211    7.78
    2815   86.82
    7276   75.58
    3206   51.71
    1010   59.55
    8134   98.36
    6045   28.38
    6294   96.63
    4591   73.85
    4120    18.9
    3412   35.44
    1129   24.48
    6254   50.76
    4947   60.65
    1249   50.16
    6463   48.18
    8518   16.79
    1110   11.68
    7939   53.22
    6943    35.1
    6660   83.96
    7435   60.22
    5310   86.29
    3770       0
    5128   27.56
    1504   83.47
     480   35.76
    9768    5.09
    8021    2.63
    7312   89.96
    3680   70.15
    3389   93.44
     119   24.18
    5706   59.87
    9323   84.83
    6862   24.04
    3655    68.6
    3178   69.09
    7974    0.34
     206   61.61
    3995   31.14
    4112   70.24
    1318   94.26
    9267   11.32
    5679    22.7
    8437    7.78
    9822   80.91
    1726   29.02
    8305   55.52
    7204   31.65
     187    4.59
    1758   91.83
    5122   72.93
    7544   70.64
    1030   15.49
     223   56.87
    3681   76.08
    3259   53.25
    4274   95.28
    8996   38.09
    1874   10.76
    7827    92.5
    6290   87.37
     814   91.72
    2654   47.91
    4042   63.48
    2603   30.53
    3251    61.7
    8203   87.15
    6805   26.58
    1825   19.92
    9526   27.12
    7681    6.04
    3050   25.06
    1430   86.24
    2879    48.8
    4106   90.05
    8728   90.85
    9461    9.47
    3201   37.26
    7280    7.41
    8893   53.42
    5901   60.15
    4991   28.53
    3757   89.78
    5035   14.05
    2538   36.42
    2413   73.84
    2123   54.48
    6635   88.56
    9104   76.03
    4727   69.37
    9052    33.2
    1041    25.9
    8144    94.4
    3100   56.53
    9196   10.71
    2346    30.6
    4907   64.64
    7037    59.2
    7616   82.56
    3109   41.94
    5801   48.32
    6585   70.99
    5673   79.64
    7801   57.19
     609    76.3
    4570   32.82
    8148     4.5
    1197   26.14
    1759   52.23
    7301   94.96
    6818   74.78
    8912   15.24
    3949   91.35
    4243   82.16
    8638    4.37
    9725    91.6
    7219    5.98
    2529   61.97
    8326   93.17
    7014   55.55
    1096    3.17
    2125   46.86
    7673   60.02
    1948      79
    3551   56.74
    6481   26.39
    1672   88.39
    7413   89.22
    9845   19.25
    2124    7.07
    1396   28.57
    8369   54.35
    9362   31.06
    9286   45.46
    2868   11.56
    5156   59.68
    1100   39.22
    2094   18.61
    3009   15.72
    1270   52.99
      34   34.26
    7925   60.15
    6996   41.96
    6251    2.62
    3063   60.18
    1453   26.01
    2901   52.13
    8942   71.08
    3925   83.69
     955   84.15
    2748    0.24
    7240   84.21
    2072   60.84
    6363   69.53
    4557   18.15
    7997   76.26
    3542   18.93
    2481    59.4
    1565   16.59
    2182    85.6
    8899   16.49
    8036    25.2
    3931   54.89
    5999    1.84
    9255    5.26
    8593   13.09
    2887   50.34
    8925   61.77
    2417   24.45
    4828   35.64
    9680   51.78
    4387   39.92
    7832   83.03
    4035     4.7
    9561   75.92
    1880   16.51
    1000   21.96
    4854   14.96
    4747   83.13
    7808   13.61
    4432   46.78
    8911    50.2
    2781    7.83
    2993   74.56
    2989   45.54
    9631   26.84
    9558   23.43
    7387    93.9
    3671   70.38
     558   21.81
    8694   35.45
    2709    61.8
    6981    87.9
    5225   69.29
    9157    82.9
    7812   92.84
    2038   88.66
    3120   41.69
     248    56.3
    6800   81.47
    3348    8.94
    9302   47.85
    4711   39.19
     830   38.51
    7391   35.95
    8680    26.1
      18   27.34
    5910   10.45
    7464   63.61
    7374    4.79
    2436   69.74
    6930   78.47
    3553    77.5
      40    57.8
    3585   83.23
    1724   22.28
    6338   69.38
    6982   92.18
    2652    47.3
    8173   24.81
    6309   93.44
    2137    37.8
    9425   68.72
    7493   13.86
    2498   29.63
    5759   58.58
    5160   20.34
    6826   52.34
    9469   19.14
    6951    35.8
    3193    22.1
    1209   63.09
    1940   71.22
    6229   27.25
    5431    4.88
    6125   45.27
    8327   59.24
    5270   27.15
    2103   59.72
    7175   32.24
    8560   93.64
    9047   69.08
     707   99.77
    5258   96.17
    9256   23.96
    7692   12.94
     405   65.38
    1056   14.86
    7384   80.08
    2102   91.14
    5419    7.24
     494    8.03
    2762   26.77
    2943    25.8
    7201   80.06
    7230   18.27
    1145   52.87
    7446    4.93
    3703   74.32
    5652   47.58
    9171   16.53
    4597   46.89
    3712   54.68
     370    6.45
    6733   45.55
     560   90.83
    9262   39.36
    6348   28.37
    8873   79.79
    5341   78.26
    1683   70.96
    3688   39.81
    5533   52.98
    1195   37.87
    4429    51.1
    6941   75.63
    3377   40.86
    3876    6.03
    9693   71.93
    4996   53.52
    4852   80.67
    6087   60.97
    5465    92.7
    6667   32.35
    5450   37.44
    2646   51.68
     743   18.16
    8273   53.68
    6752   37.71
    4999   27.06
    6988   19.99
    4163    8.01
    8817   61.02
    3083   47.74
    2457    15.5
    3999   57.83
    4374   74.47
    2779   50.19
    5442      12
    9118    7.47
    4007   26.13
    9530   94.04
    5107   76.14
    8451   48.92
    4148   78.98
    1999   69.46
    1284   19.74
    2614    3.35
    2987   29.41
    8099   91.86
    4205    2.34
    9791   62.84
    4519   36.01
    2661   81.54
    1652    29.7
     951   73.89
    2321   29.56
    2541    17.6
    4356   25.68
     819   80.98
    4814   27.48
    9491   44.98
    6139   40.53
    1603   88.18
    2118   31.09
    7785   25.42
    1200    89.5
    5516   80.55
    6513    5.49
    5313   32.89
    1389   88.29
    6025   79.78
    6654   16.96
    2737   71.47
    3503   86.75
    3577   62.83
    1203   51.13
    1795   71.19
    4538   46.29
    1973   70.01
     715   20.77
    9488   97.74
    9023   94.71
    2406   90.18
    4712    0.35
    4722   22.92
      91   33.15
    2697   91.06
    6196    9.02
    8488   59.31
     664   41.88
    4755    2.44
    2999   91.92
    8464   77.42
    9586   78.67
    4451   85.35
    5224   42.33
    9983   39.03
    7292   61.49
    9039   34.07
    8174   34.46
    7287   67.68
    6946    62.7
    2584   82.88
    5077   78.97
    1025    0.06
    8130    12.5
    4757   76.19
    6153    17.9
    7003   54.16
    8749    3.87
    7026   65.54
    3279   18.49
    5274    19.8
    7726   68.15
    2647   22.88
    8294   73.36
    2761    13.8
    5888   87.69
    5519      98
    1648   30.19
    6053   59.07
    6775   67.68
    6723   98.88
    5691   55.78
     718    9.18
    1089   88.22
    3759   14.03
    3174   36.17
    8468   29.01
      69   17.65
    1959   29.44
    1417   87.62
    5164    69.4
    1239   17.24
    7239   11.73
    1705   97.78
    1035    6.74
    2032   74.36
    5643   94.23
    1201   60.56
    8549   49.14
    1905   24.54
    6597   66.03
    8137   53.16
    8211   78.55
    6340   80.26
    8482   14.21
    2132   97.01
    5216   14.41
    2524   96.75
    5602   89.22
    4493   32.89
    8161   54.76
    3393   36.49
     188   37.03
    2871   48.76
    7770   60.57
    7988   65.23
    2642   74.16
    5961   93.56
    4725    1.45
    5046   42.64
    1708   60.42
    1989    7.35
    8998   11.73
    1220    9.64
    3133   46.19
    3020   81.42
    1429   74.49
    8737   76.88
    8822   61.82
    7367   68.26
    7707    0.46
    7340   29.89
    3908   54.27
    7892   24.32
    9935   90.29
    5615    0.96
    1934   97.55
    4161   78.28
    3301   72.47
    4530    42.9
    6134   72.54
     388   40.37
    5214   46.06
    9952   79.82
    5462   40.68
    1235   67.04
    2705   55.59
    1706   81.88
    9078   56.09
    3786    4.86
    7768    2.04
    3292   16.56
    9370    5.99
    2889    3.05
    1150   97.86
    5416   51.04
    6512    7.39
    8962   46.93
    2082   35.07
    1525    89.5
    4953   32.59
    3360   81.06
    9483   49.57
    8149   79.46
    5689    1.48
    4347   97.54
    1917   84.32
    6453   14.38
    2051    30.7
    1897   91.61
    1427   28.63
    3534   81.58
     832   25.11
    3734   57.57
    2083   50.83
    9633   20.05
    4928   70.65
    3818   79.28
      17   79.64
    4471    7.99
    2571   28.22
    7063   77.34
     574   38.98
    4580   71.12
    3300    0.47
    3959   17.49
    7650   92.31
    7408   21.24
    7157   46.58
     613   30.67
    5904    7.59
    4938   85.69
    4855   38.36
    9716   52.33
    5308   99.42
    9918   55.81
    7615   44.43
    5651   72.41
    1346   44.59
    5394   20.86
    6580   58.27
    3328    1.37
    8160   65.52
    9423   96.21
    7787   17.68
    2485   80.07
     876    14.8
    6305   40.39
    4464   10.99
    8250   93.73
    9627   55.68
    2031   84.04
    4144     3.3
     812   18.81
    4455   85.59
    7837   65.71
    9751   67.06
    2316   90.32
    9538    83.6
    1441   68.69
    7468    99.3
    2651   31.33
    6288   57.99
    8271   34.32
    7727    41.8
    9622    40.9
    9512   32.74
    8743   16.83
    2216   13.26
    9975   53.52
    6876   83.86
    1955    54.4
     264   84.09
    6650   94.26
    6075   98.19
    3883   76.62
    5376   36.07
    3817   88.22
    2163   54.08
    2282   72.31
    3047    94.8
    2804   94.97
    5591    51.8
    7335   85.69
    1405   79.07
    6230   29.45
    2092   32.97
    2723   94.95
    1625   62.48
    6978   43.81
    4751   55.91
    1272   62.85
    8860   67.45
    6245   52.56
    1545   25.32
    3356   71.48
    5989   62.94
    3704   25.11
    3962    1.39
    5681   49.32
     176   39.47
    1774   55.63
    6989   38.03
    2455   42.83
    8391   50.35
    6669   74.08
    3053   79.89
    2090   56.13
    4922   59.57
    4697   81.63
    6511   12.27
    2807   12.05
    9999   51.51
    5399   85.12
     754   23.99
    9854   52.28
    5812   58.98
    9991   86.77
    9743   14.61
    5475   61.67
    1711    8.92
    6993     6.5
    6681   12.49
    5853   60.66
    9339   33.67
    1527   48.96
    5974   80.31
    8540   59.95
    7800   33.22
    6748   37.19
    5781   28.28
    5701   57.13
     395    5.11
    1813    3.61
    2232   47.43
    5736   98.85
     125   66.82
    3586   41.87
    9647   10.67
    1011   13.89
    9903   52.63
    6476   38.34
    7773   27.33
    4385   75.66
    1907   41.93
    4084   19.03
     593   69.41
    2960   12.63
     677   13.44
    5563    1.94
    4771   39.04
    5849   41.74
    3988   30.82
    5213   91.85
    1439   29.48
    7791   26.03
    3889    74.9
    8572   81.99
    6228   61.87
    1931   84.98
     152   84.43
    4656   61.81
    8501    62.9
    1475   17.27
    5346    98.7
    2257   16.19
    6406   88.08
    2093   95.52
    2114   92.12
    1916    9.18
    5067    77.6
    4784   61.69
     296   74.39
    9838    73.6
    7809   33.45
    1764    4.81
    7508    8.35
    8420   27.21
    3333   10.66
    9719   43.72
    1126   50.64
    5532   64.93
    8707    42.6
    2156   61.52
    9708   90.43
     143   30.97
    6049   82.26
    8654   94.84
    7008   88.19
    1801   15.44
    9410   47.19
    3763   76.34
    7504    56.5
    5586   37.19
     470   25.39
    1827   66.43
    3891   80.02
     449   88.93
    7090   19.51
    5095    9.48
     380   88.91
    1044   76.62
    7716   30.61
    2470    93.1
     712   81.12
    8719    3.73
    2060   49.83
    1790   81.03
    2248   26.12
    9923   98.79
    4746    85.9
    8995   22.26
    2499   31.17
    1317   15.18
    6983   15.56
    1554    8.22
    4380   12.75
    7761    44.5
    4066   95.64
    5063   99.57
    7040   75.46
     810   88.58
    6631   51.55
    2303    5.58
    4735    0.09
      25   54.66
    5553   39.68
    2158   13.62
    8163   25.46
     586   59.83
    7380   42.19
     924   39.17
    9682   10.83
    9071   77.55
     761   43.79
    3067   29.05
    6058    0.43
    3805   65.94
     805   22.19
    7067   75.56
    7454   86.45
    8168   12.69
     193   13.89
    3311   76.92
    7848   15.99
    4343   32.41
    8883   78.83
    6044   63.52
    2040   40.73
    1097   10.42
     286   47.68
    2021   73.44
    4841   13.11
    1563   18.03
    7676   71.61
    3079    19.7
    7392   17.67
    4213   72.14
     175   40.55
    6793   35.28
    2104   78.46
    1615   64.66
    3596    1.82
    3706   79.51
    2242   20.31
    4070    64.9
    8465   70.57
    1411   25.65
    2636   47.69
    9740      57
    1039   31.72
    1269   51.38
    9748   86.88
    8176   42.18
    3868   29.44
    5343   50.68
    1066   86.71
    9580   37.27
    9429    89.1
     481   96.26
    5905   77.65
    8533   47.67
    5483   75.26
    1792   73.59
    3295   48.79
    7530    37.2
     897   12.83
    6615   79.32
    5273   79.92
    5865   42.93
    7465    3.12
    7012   27.39
    1271   75.31
    5748   55.51
    5908   45.86
    1377    0.98
    6402   67.87
    4937   38.31
    3455   63.29
    4041   88.97
    4585   34.73
    2711   56.76
    5713    4.69
    3105    4.42
    3993   81.98
    3531    74.4
    2435   74.85
    5220   51.29
    7169   50.32
    4117     1.2
    5655   64.17
    9001   18.37
    5231   13.75
    9993   99.04
    7134   50.47
    2130   60.43
    6378   98.11
    2449   16.14
    4422   51.07
    1644   22.43
    2320   68.93
    1487   71.06
    7210   49.04
    6259   55.99
    5152   43.75
    3122   70.87
    2482    5.77
    1966    9.09
    5099    31.5
    9260   18.41
    6860   51.45
    5985   68.33
    5412   85.57
    7873   91.92
    4047   29.49
    5959   66.92
    6307   98.04
    5647   73.48
    8454   85.97
    2261   43.12
     383    78.4
    4364   23.83
    1070   71.12
    5832   20.17
    4556   63.15
    7176   28.95
    3797   10.22
    4675   40.45
    7319   15.42
    7254   34.49
    2725   10.11
    3970   27.83
    6263   58.47
     467   90.31
    1050   56.25
    7513   60.94
     640   82.65
    4683    34.6
    3882    2.54
    4020    40.4
    6496    39.9
    8392   73.14
    5311   70.96
    5042   62.39
    5550   96.78
    4104   80.71
    5543    5.81
    9095   37.53
    1843    2.32
    8871   63.71
    6175    48.7
    8774   75.75
     781   81.34
    8575   78.61
     991   95.93
    6614      64
    6802   92.03
    7038   60.88
    8868   40.56
    1824   49.34
    8784      98
    8257    3.11
    7231   84.08
    3346    6.66
    8759   60.39
    9272   46.08
     794   61.86
    3042   19.82
    6603   52.92
    1045   92.38
     137    35.4
    5023   31.65
    5206   46.52
    8960   54.93
    7466   57.34
    5864   34.88
    7605   88.28
    3396   13.67
    7672   99.42
    5025   43.39
    4386   35.54
    4694    4.21
    6430   97.03
    9088   25.69
    6284   35.07
    8605   24.88
    9893   71.91
    1836   88.26
    8923   62.69
    2867   11.99
    5566   31.46
    5813    6.67
    8375    70.3
    5868   79.94
     930   23.95
    9788   12.22
    4389   26.91
    6522   48.43
    4513      35
    5125   68.27
    6909   25.24
    7769   72.63
     984    8.65
    9378   61.65
    7805    0.88
    5353   95.29
    9655   90.81
    1809   38.61
    2230   67.33
    5534   55.84
    6537   91.76
    7705   52.02
    7215   81.33
    3177    92.4
     460   75.26
    2012    45.6
    7869    40.8
    2525   26.94
    1464   78.14
    1401   24.37
    9905   50.66
    1768   33.58
    5290   54.49
      20    7.82
    4965   58.26
    6508   31.57
    7034   13.31
     619   49.31
    5750    8.25
    6948    61.4
    4028   74.06
    6960    63.7
    3165    55.2
    2456   70.81
    7433   11.83
    5197   69.68
    5105   94.05
    1285   88.16
     652   21.05
     155   78.49
    8742   31.23
    5775   14.76
    7617   92.54
    5056    96.5
    2392   27.48
    6874   80.76
    3664   70.69
    7104   98.68
    2024   71.27
    8212   33.72
    2996   66.73
    7728   89.69
     919   57.42
    9833   85.57
      88   65.89
    2850   91.58
    7682   49.29
    3691   69.54
    5967   54.41
    4936   75.17
    7912    4.51
    7171   60.67
     365   76.16
    9441   98.16
    9524   63.87
    9746   72.55
    2594   94.08
    1975   22.25
    6264    24.6
    5822   66.15
    4003   44.15
    5154   77.73
    7580   42.97
    5012   44.62
    5675   40.59
    3956   53.78
    5603    7.92
    3435   79.23
    8141    31.3
    5909   92.38
    7249   49.61
    1822   59.37
    2333   34.38
    6351   57.84
    7982   34.89
    3411    0.95
    5837   64.61
    8324   74.22
    6059    7.27
    8952   77.22
    7261   88.39
    5454   36.09
    8059   51.26
    7914   14.25
    9850   18.03
    7715   27.01
    6663   70.03
     653   30.56
    4886    2.83
    8957   46.35
     532   49.79
    2270    4.06
       6   20.15
    6283   31.01
    5172   21.85
    5227   36.37
    6833   96.03
    6096   11.64
     949   18.03
    4934   99.12
    5410    0.22
    2851   26.67
    1331   60.18
    4310   51.51
    7519   28.59
    6376    47.8
     571    18.3
    6702    26.5
    2063   92.86
    3350   60.93
    2409   56.72
    4024   19.46
    7456   98.44
    1207   11.89
    9149   84.15
    5661   72.91
    5382   55.99
    8461   54.49
    1569    32.3
    3078   61.77
     963   56.07
    3407   56.56
    9007   89.92
    9044   75.26
    6729   39.74
    7486   62.15
    3496   88.87
    6868    7.85
    4419    27.6
    6344   74.35
    5858   81.57
    4164   98.36
    3987    94.3
    9449    9.93
      52   56.55
    3840   92.56
    5805   29.63
    9290   14.49
    6570   80.36
    4050   42.13
    7414   17.09
    1968   52.28
     555   78.35
    9463   30.54
    3027   33.46
    1086   79.95
    8884   89.62
    8008   52.73
    6854     2.1
    2878   37.35
    4166   77.02
    9962   54.19
     944      84
     404    63.8
     822    74.7
    1018   89.72
    9086   99.75
    6964   99.13
    2953   27.21
    6458    1.85
    9782   62.15
    3561   51.04
    1226   46.98
    4212   76.36
    3844   83.44
    5580   45.69
    6718   53.16
     976   23.97
    8301   44.99
    4512   40.35
    8773   33.31
    9881   33.32
    1721   47.84
    8162   96.13
    3288   36.98
    4776   90.39
    7436    2.98
    9714   83.63
    7806   61.42
    4177   75.32
    5705    30.9
    9520    73.9
    6062   85.95
    1231   59.96
    8061   17.57
    7934    17.6
     862   70.68
    5196   45.22
    3776    4.04
    8487    5.86
    6485    68.3
    3966   70.23
     371    6.55
    2506   30.87
     441   91.53
    6073   86.79
     271   48.09
    8091   97.26
    6912   73.22
    6720   97.97
    1740   27.19
    6235   69.81
    2639   85.95
    4731   67.46
    8253    54.6
    9072   28.33
    8287    4.64
      55    5.31
    9421    34.7
    1474   45.68
    7909    91.9
    1612   45.33
    3603   14.58
    7646   87.67
    8467   42.26
    7432   66.36
    8044   73.53
    5940    9.17
    8098    22.2
     421   42.48
    5525   30.34
    6324   52.59
    1842   42.92
    3512   35.83
      26    1.41
    4487   35.52
    4809    22.8
    3370    4.28
    6871   10.09
    5061    1.52
    3732    94.2
    2873   73.79
    4657   28.41
    7471    96.6
    1452   84.58
    7611   36.76
    3516   39.17
     651   67.42
    3281   53.23
    2896   34.91
    2000   97.48
    8378   61.21
     820   20.43
    3419   85.83
    9938   97.25
    3692   93.33
    9108   45.53
    6322     0.2
    3982   51.96
    4734   75.75
     875   15.84
    7399   28.48
    5020   81.91
    4390   96.09
    9616    0.71
    5577   72.39
    3212    5.84
     688   78.63
    5656   40.52
    7428   23.75
    3803    7.47
    6505   89.76
    8741   73.18
    8419    9.27
    6576   17.77
    2382   29.86
    7777   14.81
    5882   69.04
    9976      49
    6998   81.21
