ID      Score
   12490   98.49
   55191    18.5
   96965   96.53
   98342   31.78
   99268   86.57
     534    95.3
   19981   59.55
   40099   12.77
    6045    5.75
   48997    48.6
   83078   45.82
   12726   67.66
   41815   12.97
     831    7.88
   34644   79.58
   21518   48.08
    4628    50.3
   95675    6.68
   29000   32.99
   65252   89.72
    2499   56.45
   34929   99.62
   93331   19.59
   36177    1.74
   20232    95.8
   81282   92.06
    2044   30.17
   98002   36.59
   74570   71.41
   67215   49.78
    6128    4.27
   78615   99.31
   11646   81.23
   44499   68.02
   35647   87.32
   51162   20.53
   58840    61.5
   28280    8.34
   51354   33.15
   27568   38.27
   16806   63.08
   35476   10.31
   41095   45.89
   75202    38.8
   17618   50.34
   11014   71.52
   59885   77.17
   12498    7.71
   91659   73.18
   48810   40.92
    1902   58.05
   34534   86.79
   32033   98.68
   87604   46.15
   90367   66.99
   94199    94.2
    9742    3.56
   71336   29.69
   16856   75.85
   53541   42.39
   62259   32.98
   48969    50.6
   92810   30.14
   41662   18.91
    7629   90.06
   12919   99.33
   76710   77.77
   36027     8.1
   19299   67.55
   88469   23.29
   71656   72.05
   12482    72.3
   71693    30.7
    4629   56.59
   57377   87.41
   89566   61.76
   80607   62.72
   18363   83.87
   92176   67.79
   43727   54.63
   53165   40.29
   55467   84.58
   24545   77.48
   78319    5.01
   12819   14.89
   32088   30.53
   25232   33.67
   15992   57.01
    6826    9.61
   66865   84.44
   30824    3.19
   90284   15.83
   64550    83.2
   37357   63.22
   20067   24.35
   29888   99.37
   87267   70.21
   66101   10.78
   17307   63.83
   21490   25.81
   26847    6.21
   61495   13.35
   52724   51.23
   22613   83.46
   57757    2.83
   58191   81.22
   59296   11.11
   96413    95.5
   93693   94.22
   39168    7.62
   65116   76.68
   18090   69.31
   15332    24.3
   95431   27.98
   62170    5.96
    3753   81.22
   11169   77.29
   34414   56.52
    2013   67.03
   10530    8.39
   68759   77.21
   62088      49
   47224   49.93
   90863   56.38
   79195   34.61
   65294   61.28
   92145   44.87
    6096   20.98
   24458   31.13
   70483   78.33
   34549   16.06
   77827   12.67
   96563   26.78
   81444   54.72
    3763   47.71
   29793   32.13
   50407   41.04
   16287   63.77
   51619   79.68
   99922   55.61
   98491   14.09
    8617   11.74
   94530   54.47
   61204   15.89
   69437   48.51
   36916   32.12
   71914   27.34
   64434    5.49
   17162    5.16
    7645   37.98
    5994   60.81
   85224   68.89
   58159    9.07
   92919   45.12
   76027   48.28
   30622   59.28
    4071   48.43
   95870    6.92
   26941   57.26
   43586   18.43
   47802   37.82
   63665    87.9
   19987   18.27
   79015   96.93
   83449   78.44
   89060   63.97
   10096   77.67
   21351   11.96
    3118   38.71
   14554    7.87
   22571   93.84
   47940   87.42
   28719   37.86
   30109   49.26
   28839   34.42
   23058    88.8
   63724   15.14
   51052   62.28
    6774   49.89
   10607   67.44
   44156   89.16
   18235   80.69
   91133    17.2
   47795   84.94
    8337   13.43
   64346   80.23
   19567     5.7
   34451   36.85
   90969   38.29
     720   68.15
   96830   22.28
   96925   41.56
   10756   85.01
    3213   55.77
   32774   31.03
   64236   99.09
   34021   37.46
   41773   41.42
   24192   39.03
   63263   95.82
   37119   22.55
   57758   13.94
   35686   78.17
   40095   34.04
   59235   80.05
   82926   92.59
   40199   54.49
   72276   56.81
   62115   88.83
   84218   80.84
   21175   27.32
   16341    80.6
   10850   56.78
   61965      27
   19019   33.21
   10093   18.77
   64399   67.16
   43529   56.86
   77970   66.84
   88922   81.47
   46599    2.45
   63411   80.78
   27214   75.41
   45245   39.16
   97893   33.98
   73950   19.27
   70868   63.74
   49038   55.85
   36269   41.37
   76271   45.99
   96525   49.42
   67850   19.17
   31455   28.06
   48728   64.28
   87535    16.4
   38116   28.61
   62632   73.47
   96597   75.69
   84243   17.69
   11101   96.41
   71592   66.04
   30031   10.91
   86069   50.22
   71595    5.61
   79473   71.55
   33441   23.18
   74888   56.02
   33016   67.23
   77155   43.25
   70446   23.99
    9306   25.17
   90014   33.61
   60007   16.91
   90373    76.1
   31343      56
   38072   35.54
   73366    3.32
   34811   72.87
    4261   32.35
   53720   96.58
   83498   82.17
   43346   88.98
    6598   26.67
   90085   88.91
   14408   30.25
   88262   66.92
    5590   57.84
   86334   27.57
   92151   58.04
   43693   21.35
   86586    6.81
   84597   81.98
   24561   58.76
   82595   55.26
   91430   83.34
   29355   27.37
   71522   94.02
   76157   79.87
   17165    2.63
   36460   79.16
   19781   40.06
   54634   31.87
   69543   10.26
   71753   72.73
   59159   17.82
   75129   21.67
   34146   73.28
   89680   51.57
   42116    0.54
   79739   76.12
    1514   35.61
    4118   45.79
   19421   51.72
   20262   20.41
   43354   91.22
   58269   46.81
   96406    1.64
   23858   91.87
   94498   31.63
   80184    6.44
   58713   95.67
    3240   47.05
   58729    98.5
   78007   59.89
   93689    6.38
    3398   37.97
   63328   25.65
   98889   11.98
   94090       0
   75952    10.4
    6030   30.58
   78019   81.87
   95371   88.63
   15233   62.26
   93866   20.82
   31720   98.53
   56414   54.14
   56815    3.98
   32128   98.75
   86797   97.42
   41293   89.12
   82941   13.85
   87365   19.76
   34495    98.6
   54478   60.34
   94454   97.55
   72638   13.08
   13384    7.03
   30261    51.6
   19449    9.05
   21585   60.82
    4601   16.36
   86715   75.57
   42061   91.16
   11835   96.27
   12541    9.31
   54933    7.73
   54727   28.86
   99603   35.79
   11134   35.56
   97236    3.06
   23085   18.97
   40808   62.22
   61869   56.19
   34530   40.98
     886   97.97
   36744   62.27
   84854   28.65
   72668   93.93
   46956    21.3
   59133   39.13
   28965   82.24
   27406   93.53
   36805   59.02
    5214    16.2
   48314   37.14
   98985   72.03
   86204   77.86
   77001    65.5
    1658   71.66
    1421   72.89
   61633    75.7
   58105   24.34
   10318   68.25
   72079   56.75
   83191   86.18
   37418   80.59
   72317   96.49
   12462   12.52
   14178   11.59
   20045   58.26
   84749   46.31
   71512    6.61
   21312   74.93
    4932   35.12
   69515    40.7
   60591   78.66
   76413   71.28
   62875   56.49
   37890   76.53
   43451   32.33
    4550   34.66
   40497   74.88
   40301   73.38
   73408   35.86
   41437    68.8
   34733   68.31
   51224   81.83
    8006   62.31
   53437   80.17
   63532   84.67
   60049   20.76
   50898   86.19
   59298   97.29
   87924   11.64
    4175   53.76
   81733   63.53
   95681   71.12
   77328   27.43
    2171   23.03
   42248   29.36
   10000   80.73
   33586   66.22
   18826   88.54
   39998   67.83
   67487   95.59
   59716   85.75
   31517   45.86
   27291   29.77
   15291    2.12
   89248   81.02
   31008   45.04
   92554    9.95
   62649   99.83
   24610   48.44
   13005   64.43
   33552   98.59
   48895   87.38
   41615   26.62
   13650   40.09
   85840   34.81
   94042   22.84
   63603   13.25
   13429   80.09
   73542   46.99
   27660    81.8
    5815   11.75
   25434   22.63
    8629    9.52
   35644   47.69
   94119   64.94
   85322   66.22
   29649   51.27
   41060   88.96
   65358    14.6
   90062   36.94
   45983   28.54
   95008    16.9
   78337    73.3
    6033   71.82
   89375   34.12
   11748   76.77
   92278   48.53
   12278    27.7
   13149   53.87
    2668   32.92
   97711   17.45
   16527    56.9
   52693   67.77
   31122   82.67
   79184   27.84
   67113   88.76
   77310   32.24
   55759    56.6
    1974   67.36
   84458   79.12
    9189   54.83
   73719   20.48
   67706   56.27
   43035    3.12
   49171   81.41
    4659   62.76
   85453    0.07
   24595   87.92
   95658   41.53
   91259   56.65
   86747   72.23
   74809    5.54
   85933   35.69
   20069   89.24
   71501   73.32
   54291    51.1
    5850   49.25
    1070    2.38
   74534   58.71
   44469   30.78
   31672   56.47
   47935   50.04
   83602   81.73
     395    40.4
   24044   77.53
   25223   52.49
   92000   26.77
   90260   71.96
   94576    32.7
   79820    13.2
   99805   35.65
   64327   66.51
   38912    2.94
   98804   69.92
   38304   82.01
    4254   86.12
   56958   40.91
   60714   75.07
   47317   15.62
   37442   71.65
   18525   79.58
   49578   14.68
   94828   33.53
    1378   59.23
   30382   40.62
   76280   51.44
   54697   44.73
   19526   63.96
    7763   83.46
   15004   99.43
   35845   63.53
   93273   13.58
   22733   43.87
   34142   21.39
   18844   87.24
   73464   47.07
   89436   46.18
   74641   34.38
   37081   87.61
   17222   67.75
    8834   82.05
   32996   37.34
   74755   23.84
   28147   45.48
   62250   94.07
    9178   18.24
   62335   39.53
   22228   99.81
   72755   81.97
    4029   88.33
    3359   73.25
   49413   69.18
   40736   40.99
   56358   94.02
   98046   78.14
   21267   93.82
   83998   96.49
   55290    79.9
    1015   75.83
   44658   74.19
   32865    4.08
   70869   73.33
    2333    44.9
   17077   46.71
   30594   99.67
   61610   69.97
   83263   77.01
    1549   79.29
   93944   61.69
   51982   93.01
   79395   86.29
   92049    11.5
   43180   11.58
   48229   50.18
   14155   45.58
   20986   91.13
   60918   36.72
   89160   76.85
   73298    7.71
   49632    20.1
   50518   74.52
   58326   29.22
    6706   82.63
   13975   20.76
    6864   83.74
   54965   68.36
   17746   97.27
   34216    9.77
   48243    69.1
   11509    85.8
   81937   99.81
   48279    18.9
   25417   94.35
   68623   13.26
   17202    6.89
   94133    54.2
   15166    8.11
   34873   46.12
     915   99.85
   43816    8.32
   27505   47.82
   98594   81.45
   79526   78.12
   36097   19.28
   94710    71.9
   81141   27.93
   78734   25.13
   11164   56.52
   10891   39.35
   84954   14.39
   24743   61.34
   54106   49.57
   64260   81.33
   76747   95.69
   65130   60.13
   27803    20.8
   53694   16.71
   28884    21.5
   33704    91.8
   17654    3.24
   88753    4.19
     843   43.23
   53971   46.76
   93709   57.27
   52255   47.56
   25705   55.15
   59771    9.31
   42851    27.8
   23304   32.55
   60311   32.65
    1541   93.12
   28051   69.57
   42060   70.55
   51909   52.87
   86578   25.22
   31097   78.91
   19198   53.44
   28765   64.24
   11198   63.14
    4060      81
   14074   68.16
    9485   20.32
   53435   56.63
   85482    50.5
    6308   32.79
   95087   76.23
   35118   43.08
   63192    0.63
   42694   29.25
   50658    74.6
   70864   59.33
   91565   55.52
   59008   22.29
   41273    0.57
   19210   40.79
   23662   28.33
   40125   57.09
   47148   69.93
   99978   81.93
    4210   81.81
   46630   72.68
   56545   94.77
   69555   93.04
   84061   48.97
   46333   95.28
   95233   98.19
   77696   21.23
    8758    17.7
   10914   51.07
   67282   55.43
   31722   57.61
   98921   61.63
   48617   89.94
   32497   94.54
   40112   33.39
   38700   51.18
   40644   30.29
   20762   64.85
   28633   62.33
   46653   54.96
   24111   45.89
   10874   73.83
   61292   24.17
    2067   10.31
    9113    36.1
   21308   75.87
   14299   18.33
   59347   65.74
   32599   19.57
   90173   97.07
   49460   25.75
   34924   70.89
    6146   38.36
   72710   46.84
   53556   66.11
   66862   37.28
   84536   14.49
   72195   77.24
   73441   38.62
   86533    8.97
   19715   27.39
   85065   83.28
   48514   74.06
   49720   79.13
   83149   78.03
   45107   24.98
   71183   97.39
    8164    9.77
   63188   76.47
   67866   57.38
   65035   97.17
   62686     6.1
   45145   11.53
    7531   14.04
   34331   99.32
   19673   12.73
   29166   19.76
   18033   42.71
   21875    34.8
   57977    77.4
   53635   43.78
   31290   19.05
   70413   59.61
   44373   73.21
   96038   81.69
   38944   46.28
   61702   25.19
   36767   82.74
   88328   22.34
   79240   74.77
   61165   81.08
   67306   76.24
   86281   85.22
   45892   39.62
   99700   21.54
   49045   10.23
   52106   81.55
    8014   26.49
   17187   76.92
   98810   64.41
   49969   41.78
    9867   66.81
   52477    36.1
    5576   23.74
   96231   75.59
   13324   77.94
    6099    71.9
   83910   49.89
   15611   41.92
   56988   26.02
   43972   82.58
   81747   54.54
   44546   68.58
   50968   81.27
   92448   80.01
   15786   14.64
   27246   68.42
   81914   53.21
   14990   41.95
   13719   57.51
   24956   28.14
   98578   95.43
    7456   67.53
   44288      61
   91903   20.78
   91865   13.27
   23558     3.2
   99792   46.06
   29141   79.21
   91353    58.5
   92313   73.14
   61726   93.22
    9845   13.98
   89384   85.39
   36123    9.46
   58752   92.98
   85637   92.93
   18437    84.3
    2764   57.67
   84770   29.82
   56757   76.42
   62001   20.56
   16361    29.1
   97066   22.48
   30453   75.64
   20603    27.4
   43461   92.84
   11623   34.47
   57402    85.1
   49797   68.41
   97941   27.78
   87113   32.38
   15413    9.88
   95411    37.5
   81720   38.63
   65985   19.96
    2813   34.87
   67819   24.14
   20311   29.48
   13553   43.51
   60597    44.4
   18542     8.1
   38372    14.4
   73859   32.21
   42345   47.07
   67026   95.21
   86616   37.56
   64764   49.85
   40097   15.21
   97520   86.34
   32234   42.26
   97765   56.25
   31084   18.15
   73085   43.42
   17017     4.2
   32828   43.51
   36170   77.23
   83678   52.75
   19654   43.26
   93929   87.26
   79909   77.32
   11130   86.51
   24937    75.3
   26297   74.47
   75610      81
   10715    0.56
   86966   78.12
   86218   37.85
   47994   70.77
   62039   84.64
   10232   16.33
   43923   76.63
    6663   51.29
   74918   37.78
   98915   30.83
   83986   99.68
   48596   28.15
    2843   82.87
   55523   92.03
   69388   24.29
    3732   41.41
   26088   69.26
   13212   17.59
   84785   35.57
   29768   95.98
   81390   89.47
   31993   89.81
   82626   90.93
   40037   25.26
   44328   38.06
   98982   67.58
   97275   13.32
   91745   98.62
   78981    7.26
   61593   27.46
   90559    64.8
   87734   48.94
   30052   33.87
   45418   88.56
   49316   40.08
   53839    26.3
   20095   21.93
   52540    18.1
   95103   71.04
   32570   90.74
   76977   21.37
   78284   85.53
   36748   10.35
    2755   63.79
   99824   78.48
   53202   58.53
   28726   40.98
   74057   22.81
   36131   30.21
   69932   65.08
   87299    7.02
   90197    48.2
   15964   19.23
     785   47.75
   79888   62.75
   20593   90.77
   28358   47.65
   21442   64.58
   59589   24.43
    4552   56.84
   26441    4.03
   76081   11.02
   52927   44.86
   48060   82.07
   12962    66.8
   82002   42.33
   63862   54.85
   61618    73.3
   30716   62.78
   35540   73.82
   38171   48.58
   23146   22.26
   90764   81.87
    8110   39.64
   97030   30.08
   18205    62.6
   18627   57.51
   97512   29.93
   75464   91.07
    4149   45.88
   89959   45.03
   73648   94.13
   84884   28.13
   78332    15.4
   74540   20.18
   51283   45.03
   74864   58.13
   12692    78.3
   46309   19.92
   94069    61.4
   35671   42.78
   86693   45.44
   47293   12.38
   41562    8.92
   50923   81.91
   73842    6.25
   64931   28.59
   50741   26.78
   71542      68
   70553   90.41
    2117   29.92
   25124   16.81
   27760   63.78
   17958   86.64
   31750   34.99
   75155   59.78
    5325   73.15
   37674   64.82
   90292   20.55
   25160   68.57
   45836   73.13
   77536    97.1
    9634   35.97
   72745   22.89
   78493   34.58
   46386   35.36
   39468    7.04
    4116   47.54
   51595   15.98
    9186    26.9
   55301    1.78
   45295   11.71
   49346   15.96
   37757   58.68
   31933    0.72
   60131   31.42
    6544   24.42
    3444   20.76
   43353   24.92
   52514   84.47
   52867   56.96
   32870   95.21
   92140   98.62
   81874   89.02
   29814   38.44
   21329    0.36
   19337   91.97
   41638   68.25
    8250    15.7
   40324   91.72
   10970   32.99
    1393   74.23
   38953   53.02
   73959   48.87
   58228   30.86
   66031    72.8
   54437   80.86
   88066   48.27
   24835   19.72
   95749    22.8
   62552   40.99
    4697   53.73
    8788   16.88
   36426   76.09
   85057   68.61
   28386   12.12
   16579   44.32
   63266   47.71
   63284   74.96
   43810    7.33
   36351   10.37
   19448   39.83
   55603    1.54
   58178    73.4
   57047     5.9
   75149   29.42
   65619   61.36
   81356   48.38
   77809   27.01
   91151    56.1
   77019    0.99
   61010   22.67
   21956   37.22
   22248   92.04
   33317    86.6
   52807   31.47
   18081   22.28
   19542   27.52
   36761   72.89
   62244   42.23
    3667   93.23
   26981   10.47
   73898   45.55
   19836      29
   33510    76.7
   93513   65.05
   58230   64.66
   28496   29.38
   11732   61.14
   46306      11
     516   31.13
   93380    1.78
    5272   54.23
   60617   47.62
   27439   54.22
   11905   35.31
   46757   59.13
   49783   62.96
   53814    2.57
   49946   32.09
   34928   22.22
    2442    48.6
   44100   90.04
   54777    87.6
   24322   12.62
   35130   72.49
    7207   64.69
   74346   84.89
   73145   82.89
   89214   80.17
   69056   23.48
   13038   93.27
   47394    5.34
   87532   52.72
   76211   94.58
   77377      54
   14656   73.94
   41751   96.12
   38112   21.44
   72109   77.03
   28796   83.61
   60292   41.74
   93735   61.72
   86749   46.69
   27357   54.21
   53663   35.55
   82526   67.79
   29644   73.28
   97810   11.74
   38020   26.05
    3741    6.61
   63814    0.83
   15587   62.11
   20927   47.87
   11411   89.27
   81263   91.93
   63363    55.9
   74685   55.87
   92966    4.91
   70492    63.1
    8218    47.8
   33204   46.11
   15832   60.41
   75333   39.54
   67557   13.78
   88400    1.88
   53609   82.97
   49464   26.03
   61135    3.36
   99723    2.51
   72228   29.81
   38095   20.02
   24955   15.65
   87748   58.17
   42168   72.29
   46841   51.64
   24348   97.91
    8857   37.86
   20105   68.19
   16745   80.26
   59316   79.77
   42775   34.45
   62872   94.48
   96473   71.42
   55716   84.93
   55365   54.27
   36544   34.44
   95516   52.33
    9716   28.82
   53007   42.17
   73261   21.17
    7405   23.88
   38772   93.67
    8757   30.98
   89391    8.09
   26512   10.01
   76954   88.78
   52117   66.33
    2829   13.18
   81986   64.23
   46181   49.84
   11431   92.76
   36797    13.3
   47807   49.92
   54270   90.97
   28560    39.7
   78359   29.91
    3554   88.89
   42319   22.03
   15965   45.65
   21297   87.78
   63568   32.44
   28145   20.26
   51902   55.57
   66539    16.3
   10285    2.96
    9658    85.5
   15711    69.6
   93202   60.23
   92999   36.09
    3778   50.87
   98751   75.83
    2601   38.88
    1750   58.45
   28346   73.83
   28800   43.63
   56278    3.86
   70160   84.43
   62977    42.7
   67320   49.56
   58739   90.86
   76243   85.51
    8401   48.92
   22256   92.11
   71451   28.58
   55728   68.98
   42263    40.8
   78846   34.13
   91193   11.34
   36408    14.3
   46318   48.78
   39559   15.64
   24158   13.03
   45162   72.54
   90010   61.44
   78480   29.08
   56983   51.66
   31329   94.31
   11983   97.34
   42080    39.1
   25948   42.57
   19419   41.56
   66294   45.99
   42687   13.04
   14270    3.84
   30538   52.67
   51726   78.89
   27831   14.06
     903      79
   65443   46.21
   19130   49.78
   92510   52.55
   87099   66.88
   32490   53.14
   23475   40.37
   98049    6.42
   54806   49.72
   69500   43.28
     599   59.12
   93750   48.17
   56835    6.46
   25021   62.61
   12628   38.57
   50524   49.84
   74326   45.98
   52181   70.65
   72106   97.75
   80857   58.06
   84417   92.38
   21107   19.27
   28390   19.66
   57590   86.48
   41345   54.26
   31496   48.92
   50691   12.95
   89731   71.73
   47240   21.37
   79862    13.1
   35793   45.75
   85732   21.95
   36856    11.9
    1176   82.88
   28903   41.71
   71408   41.37
   75606   60.75
   39386   42.64
   35050   72.98
    4719   60.61
   31109   99.88
    4856   28.94
   80376   98.42
    6070   76.19
   74265   95.94
   33004   63.97
    7345   53.16
    6458   67.68
   52635    9.32
   74823    60.9
   96166    77.8
   27393   24.69
   93761   81.65
   56923   68.84
   44421   70.25
   41488   46.31
   84890   75.95
   94505   39.29
   92137   82.36
    2453   99.51
   77930   43.29
   51586   90.22
   42943   50.67
   32987   24.31
   76183   30.28
   96648    20.4
    6378   26.36
   43194   82.35
   69615   20.29
   75752   65.66
   15567   12.42
   90735       1
   63463   85.11
   92860    7.98
   57204   71.39
   38930    45.3
   31773   27.47
   33813   81.89
   11112   38.05
   91863   42.45
   91806    6.24
   89076   10.95
   48786    42.9
   69172   93.92
   55349   65.21
   71981   98.29
   27978    69.1
   54907   97.72
   17764   58.94
     430   40.91
   20123   44.87
   13715   51.36
   29412   21.97
   76811    80.5
   17233   56.51
   61293    73.5
   56880   41.39
   12638   50.34
   13970   72.52
    1550   15.66
   44720    6.75
   37435   75.31
   26419   76.99
   92612    6.46
   54929   25.25
   84866   18.03
   11928    17.9
   95257    52.2
    6335   92.44
   17008   18.07
   25330   31.98
   79385    41.8
   95799   31.21
   92827   87.37
   85068   32.41
   63311   49.42
   30259   32.67
   36950   30.26
   26925    7.61
   11298    47.3
   43692   72.77
   58003   30.89
    5041   51.18
   80729   70.24
   72825   29.41
   97252    23.3
   13448   80.21
   56162   80.51
   50798    37.4
   36558   97.95
   50153    9.91
   34335    36.1
   86443   31.41
   10199    3.24
   99315   90.03
   71224   80.84
   43208   33.65
   84412   37.97
   27344   29.82
   23479   16.55
   80017   42.89
    9758   70.34
   46398   15.46
    5689   98.73
   83613   58.31
   94214   43.56
   20460   78.87
   93260   33.36
   30466    6.58
   75423   48.99
   69145   18.96
   64601   40.75
   10049   59.29
   24285   89.86
   94114   67.56
   57181   40.04
   32974   33.56
   51762   16.38
   36784   43.32
   13129   62.22
   12451   72.08
   19273   47.58
   56157   60.84
   16016   28.38
   62945   31.14
   70215   58.74
   78231   22.11
   70289   93.51
   93089   56.74
   84170    83.8
   54326   71.18
   21077   86.89
   31256   46.87
   25597   72.21
   30174   48.35
   58700   59.34
   67509      58
   85908   90.54
   49205   35.06
   84288   60.46
   88458   47.48
   82942    47.7
   49250   15.41
   99688    98.7
   32110   88.61
    9894     8.2
   15258   10.78
   19664   40.04
    5577   35.04
   63627   67.56
   92012   26.93
   99036   78.74
   13207   39.93
   46394    29.5
   37238   24.91
   97367   76.16
   53104   23.89
   83597   50.29
   73690   79.39
   81365    9.87
    4330   54.81
   31486   41.46
   59094   69.17
   18503   41.68
   20797   86.38
   30509    1.77
   42234   32.79
   90491    9.28
   97239   78.55
   17408   75.47
   75765   61.59
   63041   32.47
   61768   16.48
   17966   79.11
   53801   46.67
   84269   94.21
   36251   19.65
   54661   44.73
   76521      93
   10657   42.56
   97631    6.12
   21213   89.75
   31091    0.09
   40334   62.96
   94658   34.65
   29937   54.15
   27472   48.16
   31663    9.59
   51772   77.06
   41044   10.66
   38824   66.86
   73105   32.45
   94297   28.46
   89217   55.33
   70615    0.35
   36927    96.1
   30278   95.48
   31015   64.54
   12922   29.75
   13580   75.59
   22355   71.83
   94015   49.06
   71464   52.54
    2986   91.35
   96528    8.35
    5274    7.44
   76128   75.23
   80259    8.39
   79625    0.39
   72703   60.49
    9139   89.49
   30393   46.29
   59895    72.4
    1131   16.93
   29039   84.21
   86039   34.05
   71250    8.31
   97663   40.01
    4087   17.45
   74619   46.75
    6659   36.04
   31431   86.28
    7132   39.02
   62262   62.42
   20565   78.98
   61919   55.67
   31978    57.1
   62775   25.88
   33148   12.68
   31538    16.3
   95767   62.63
   26233   71.66
   83380   41.33
   56735   54.49
   19365   83.29
   96774   97.11
   19616    81.3
    4044   17.02
   79117   68.27
   90334   31.74
   40115   46.34
   62937    9.36
   20462   95.71
   55026   85.36
   43081   89.69
   33036    5.43
   21560   92.19
   21685   83.25
   98398   99.35
   10442    3.88
   69822   94.72
   52813   15.32
   92857   45.78
   22257   84.24
   59387   29.52
   91713   40.55
   94264    5.21
   49189   21.09
   33077   34.22
   41351   15.46
   22048    41.9
   74575    29.6
   19022   27.01
    1363      67
   32590    0.91
   44078   59.08
   48857   94.41
   81841   29.45
   38821   23.93
   79669    7.94
   64398    1.43
   19980   20.84
   45690    98.1
   85968   88.34
   32123   12.63
    6677   25.17
   17384    11.5
   66804   65.81
   81047   53.84
   66635   37.74
   26079   36.37
   81779   40.56
   47698   66.01
    8188   36.48
   25757   56.16
   89484   54.77
   18184   18.63
   48042   12.65
   69122   53.37
   23408   10.12
   65193   51.77
   39889   63.56
   69033   31.98
   89341   78.26
   59947   45.89
   22593   69.52
   86065   59.18
   40690    8.67
   95347   48.89
   17635   42.07
   72911   57.24
   47232   80.74
   20024   23.09
   34675    95.1
   51800   19.19
   50125   84.82
   62092   63.74
   89422    24.4
   58401    54.1
   81218   93.65
   92201   85.01
   20716   85.99
   37466   18.87
    8920      86
   27618   31.54
   67341   73.79
   64312    2.34
   72014   40.59
   22096   48.04
   21174   64.56
   51683    3.21
   33683   15.73
   68874   39.43
   77064   96.04
   34631   41.15
   21481   79.51
   52449   19.07
   82798   72.23
   44020   60.68
   68717   48.66
   37328   77.78
   25726   23.13
   47663   57.65
   89144   66.64
    2232   34.89
   41598    4.48
   15279   79.29
   23393   17.47
   15767   96.16
   59093   23.76
   35470   96.44
   29954   11.26
   21202   78.12
   95581   58.68
   82342   17.81
   74064   50.87
   39190   81.45
    2213   63.49
   29422   21.63
   14624    4.55
   11036   60.81
   66418   72.23
   56722   65.71
   28871   25.49
   19857    75.4
   12449   92.63
    7674   25.29
   93611   23.11
   23639    2.08
    9045    67.6
   15900   50.65
   78539   29.84
   28259   67.65
   91789   85.06
   94439   69.85
   70195   10.01
   14787   81.17
   65282   15.96
   59894   61.23
   89427   29.95
   73790   73.88
   99013   50.16
   97338   32.23
   83275   42.29
   71299   24.64
   37860   25.76
   48052   27.24
    4372   78.79
   40684   20.95
   83975   10.25
   85703   84.43
   38597   35.68
   17317   92.07
   37101    97.4
   36873   61.21
   37099   28.75
   74468   58.57
   21871   80.93
   13162   34.41
    3470   99.37
   31976   18.66
   96114    79.3
   79255   22.91
   54071   17.81
   94424    4.01
    1101   64.93
   80241   14.88
   38803   77.56
   63613   51.44
   99577   45.43
   20634   77.37
    3343    64.8
   30496   69.76
   35543   10.99
   45052   55.84
   76357   15.66
   32758   84.38
   48475   54.41
   16077   56.93
   61540   91.77
   75862   58.85
   64993   28.55
   19302     3.4
   48811   36.73
   94456    3.18
   96793   94.45
   92399    9.76
   11843   66.82
    9204   85.19
   71892   29.97
   78350   64.33
   27643   40.75
    5583   21.64
   12107   22.57
   54856   20.17
   20114   50.37
   37531   43.39
   86460   19.03
   82108   14.04
   65396   80.81
   18944   77.04
   60224    5.12
   48903   63.39
   46627    9.17
   32287   13.46
   37560   38.57
   16285    34.2
    7862   13.72
    2745   37.29
   61839    61.8
   58394   98.28
   14341   43.84
   78174   87.68
   23690    2.79
   71493    32.1
   22558   67.18
   67674    72.9
   57331   88.39
   74863   74.66
   11415   65.47
   40533   49.11
   68058     4.7
   56064   15.74
   34715   71.25
    9185   54.55
   31144   20.58
   85491   74.82
   42814   26.61
   11664   18.62
   75642   67.72
   24869   46.98
   13274   39.95
   96534   56.22
   17961   79.19
   39259   29.09
   49258   68.46
   86633    1.55
   94684   65.03
   35629   57.14
   67496   43.86
   20512   46.18
   19800   25.02
   85346   50.02
   32457   11.91
    2771   89.82
   91563    0.31
   14247   49.18
   84962   23.06
   46900   99.85
   54477   78.55
   13710   66.96
   25135   12.49
   78342   15.19
    6630   91.89
   43288   32.69
   73509   59.41
   22739   31.85
   25808    0.52
   31450   95.97
   16887    67.2
   51962   91.36
   56905   34.43
   50228   86.13
   55563   98.43
   46140   12.89
   35746   24.09
   24940   44.64
   28432   69.57
   73868   88.16
   97966   20.52
   58336   83.56
   93928   26.61
   73469   57.03
   12027   33.75
   23070   42.46
   66293   26.63
   16374   16.72
   10611   45.06
   77279   95.33
   68894    72.2
   89701   78.96
   59043   39.19
   35246    1.71
    6888   32.05
   88077   46.27
   26029   42.87
   63046   35.33
   28917    51.4
   77670   14.04
   45947   59.05
   69462   15.21
   91043   15.11
   82181   98.24
   16295   65.79
   31265   66.84
   26473     5.3
   47290   49.53
   66923   82.84
   28652   94.27
   68073   41.23
    5638   68.44
   45096   26.93
   74905   50.45
   17263    16.7
   81445   98.31
   50989   32.71
   83488   49.05
   56288    10.8
   27239    8.28
   65017   68.51
   52435   65.74
   61647    7.51
    9315   77.22
   90861   21.36
   21140   26.34
   55796   25.26
    7987   52.03
   72024   56.54
   84028    5.78
   67425    4.69
   77994   37.15
   40509   35.04
   64687   74.78
   18529      10
   59144   72.21
   85366   11.18
   95886   40.25
   86103   98.37
   68205   67.82
   96149   77.53
   67547   89.35
   72542   36.05
   64729   37.35
    4045      54
    6778   73.94
   82614   22.66
   65758   43.28
   62302   70.11
   69511    1.69
   16787   64.14
   97736   73.45
   49353    0.69
   17817   78.71
   13133    6.92
   37250    1.16
   61486   46.41
